X,Y,yr,doy,top,bed,thk
-861196.4496981848,-828776.4933694655,2014,84,773.3975,334.3575,439.05
-861207.3218852596,-828786.0008738806,2014,84,774.6366,334.8866,439.75
-861218.4303324978,-828795.735720799,2014,84,775.875,334.715,441.17
-861229.4745099705,-828805.3797419576,2014,84,777.0642,335.1942,441.87
-861240.5042359236,-828815.0387839796,2014,84,778.223,336.353,441.87
-861251.5484412923,-828824.6827840939,2014,84,779.3521,337.4821,441.87
-861262.592660691,-828834.3267735878,2014,84,780.4527,337.8927,442.57
-861273.6368941226,-828843.9707524643,2014,84,781.5259,337.5459,443.98
-861284.681141586,-828853.6147207215,2014,84,782.5734,337.1934,445.38
-861295.5534380159,-828863.1221428093,2014,84,783.5852,338.1952,445.4
-861306.676462647,-828872.8418740489,2014,84,784.5899,340.6299,443.96
-861317.7207519752,-828882.4858106724,2014,84,784.3452,340.3652,443.98
-861328.7650553342,-828892.1297366758,2014,84,782.7903,338.1103,444.68
-861339.7161560772,-828901.7129013984,2014,84,782.4835,337.8035,444.68
-861350.7604872703,-828911.3568063882,2014,84,783.4095,338.7295,444.68
-861361.7903650939,-828921.0157343579,2014,84,784.3171,338.9371,445.38
-861372.9134739484,-828930.7354020901,2014,84,785.2062,337.7162,447.5
-861383.7071299086,-828940.1669580946,2014,84,786.0545,337.1445,448.92
-861394.737048865,-828949.8258552296,2014,84,786.9089,338.7189,448.19
-861405.8601995382,-828959.545491463,2014,84,787.7466,339.5566,448.19
-861416.8113961015,-828969.1285842381,2014,84,788.5573,338.9473,449.62
-861427.8413563113,-828978.78745048,2014,84,789.3591,339.7491,449.62
-861438.964548927,-828988.5070551543,2014,84,790.1418,341.2518,448.89
-861449.9157865624,-828998.0901171254,2014,84,790.8969,341.2869,449.62
-861461.039007196,-829007.8097006956,2014,84,791.6424,341.3324,450.32
-861471.9902722673,-829017.3927420664,2014,84,792.3615,342.0515,450.32
-861483.0990516655,-829027.1273402482,2014,84,793.0729,342.0629,451.01
-861494.129094443,-829036.7861446744,2014,84,793.7608,342.0308,451.73
-861505.2523710066,-829046.5056862008,2014,84,794.4433,342.7433,451.71
-861516.1249402836,-829056.0129031286,2014,84,795.0956,343.3656,451.74
-861527.0762736327,-829065.5958933138,2014,84,794.5154,344.1954,450.32
-861538.2638726045,-829075.4062233688,2014,84,793.8629,344.2829,449.58
-861549.2297035464,-829084.9741562459,2014,84,795.7833,344.0533,451.73
-861560.2598287723,-829094.6328989157,2014,84,797.6474,343.8274,453.82
-861571.2899676941,-829104.291631353,2014,84,798.2671,343.0271,455.24
-861582.3201203103,-829113.9503535557,2014,84,798.8825,342.9425,455.94
-861593.3502866218,-829123.6090655258,2014,84,799.4936,343.5536,455.94
-861604.2229645343,-829133.116200918,2014,84,800.0922,344.1522,455.94
-861615.4106603323,-829142.9264587665,2014,84,800.7017,344.7617,455.94
-861626.5196188994,-829152.6609231513,2014,84,801.296,345.356,455.94
-861637.5498400535,-829162.3195941587,2014,84,801.8808,345.9408,455.94
-861648.4868518327,-829171.9175104791,2014,84,803.6769,347.0469,456.63
-861659.5171001492,-829181.5761612429,2014,84,806.7699,348.7099,458.06
-861670.4541386352,-829191.1740577596,2014,84,808.5428,349.1028,459.45
-861681.5631655827,-829200.9084712499,2014,84,809.0805,348.9105,460.18
-861692.6722063476,-829210.6428744493,2014,84,809.6038,349.4638,460.14
-861703.609285123,-829220.2407410927,2014,84,810.104,349.234,460.87
-861714.7183532297,-829229.9751239618,2014,84,810.5964,348.3364,462.26
-861725.6554587716,-829239.572970774,2014,84,811.0665,347.3765,463.69
-861736.7645542215,-829249.3073333127,2014,84,811.5305,347.1505,464.39
-861747.7804383588,-829258.9809430955,2014,84,811.9762,347.5962,464.39
-861758.7175839639,-829268.5787602537,2014,84,812.4138,348.0338,464.39
-861769.9054722947,-829278.3888751417,2014,84,812.8525,348.4725,464.39
-861780.9358705399,-829288.0474142431,2014,84,813.2825,348.9025,464.39
-861791.9518085074,-829297.7209842206,2014,84,813.7131,349.3331,464.39
-861802.9822339766,-829307.3795030494,2014,84,814.1463,350.4663,463.69
-861813.9981988297,-829317.0530531383,2014,84,814.5855,351.6355,462.96
-861825.028651522,-829326.7115516936,2014,84,816.2739,351.8939,464.39
-861836.2166225346,-829336.5216051679,2014,84,819.26,352.76,466.5
-861847.0751231753,-829346.0435601744,2014,84,820.9678,353.0678,467.89
-861858.184369219,-829355.7778107427,2014,84,821.4601,352.1401,469.31
-861869.2148765879,-829365.4362685306,2014,84,821.97260000000006,352.6526,469.31
-861880.2453976518,-829375.0947160842,2014,84,822.5084,354.6084,467.89
-861891.3546850273,-829384.828935839,2014,84,823.0661,355.1661,467.89
-861902.3852335437,-829394.4873628978,2014,84,823.6538,354.3338,469.31
-861913.49454849225,-829404.221562099,2014,84,824.2697,354.2497,470.01
-861924.4463716648,-829413.8041863171,2014,84,824.9048,354.8848,470.01
-861935.5701902985,-829423.523321381,2014,84,825.5821,355.5621,470.01
-861946.6007938294,-829433.1817072878,2014,84,826.2918,356.2718,470.01
-861957.7101640356,-829442.9158652188,2014,84,827.0339,357.0139,470.01
-861968.6620419784,-829452.4984484024,2014,84,827.7953,357.0853,470.71
-861979.6139334957,-829462.0810214097,2014,84,828.5895,356.4595,472.13
-861990.7233449115,-829471.8151485842,2014,84,829.4219,356.5919,472.82
-862001.6752637003,-829481.3977011847,2014,84,829.0191,356.8991,472.12
-862012.7991799812,-829491.1167628738,2014,84,827.3958,356.6858,470.71
-862023.9086328986,-829500.8508590406,2014,84,827.0685,356.3585,470.71
-862034.8605928218,-829510.4333808093,2014,84,827.9921,355.8721,472.13
-862045.9845511112,-829520.1524109116,2014,84,828.9526,356.1326,472.82
-862056.936538472,-829529.7349120808,2014,84,829.9228,357.1028,472.82
-862067.9817711917,-829539.3781391174,2014,84,830.9258,357.4058,473.53
-862079.0125395819,-829549.0364016521,2014,84,831.9331,356.9931,474.95
-862090.0578002002,-829558.6796076453,2014,84,832.9733,356.6333,476.34
-862101.0885961503,-829568.3378495213,2014,84,834.0177,356.2677,477.76
-862112.0406519641,-829577.9202993194,2014,84,835.0773,356.6273,478.46
-862123.1647081804,-829587.6392556911,2014,84,836.1693,357.7193,478.46
-862134.2100245941,-829597.2824195969,2014,84,837.2785,358.8285,478.46
-862145.0833676297,-829606.7890566442,2014,84,838.3742,359.2242,479.15
-862156.2219454387,-829616.4929338301,2014,84,838.2872,358.4072,479.87
-862167.2673038905,-829626.1360659127,2014,84,836.9368,359.1768,477.76
-862178.4059104598,-829635.8399211899,2014,84,836.862,361.242,475.63
-862189.2005543567,-829645.2707349551,2014,84,838.019,360.959,477.06
-862200.3391893266,-829654.9745686139,2014,84,839.221,360.061,479.16
-862211.4778387931,-829664.6783912061,2014,84,840.4356,359.1656,481.27
-862222.4445132912,-829674.2456882735,2014,84,841.6458,358.2558,483.39
-862233.4256824144,-829683.7979259727,2014,84,842.8649,358.7749,484.09
-862244.5643749479,-829693.5017156849,2014,84,842.8699,359.4799,483.39
-862255.5455726823,-829703.053931438,2014,84,841.5854,359.6154,481.97
-862266.6200205886,-829712.6668682739,2014,84,841.6037,360.3337,481.27
-862277.6012470407,-829722.2190619248,2014,84,842.8499,361.5799,481.27
-862288.7399974132,-829731.9228073325,2014,84,844.1177,362.8477,481.27
-862299.721252477,-829741.4749790386,2014,84,845.3724,364.8024,480.57
-862310.7957586397,-829751.0878709285,2014,84,846.6484,365.3984,481.25
-862321.9345524812,-829760.7915830362,2014,84,846.6883,362.5883,484.1
-862332.7438582238,-829770.2072097402,2014,84,845.4269,360.6469,484.78
-862343.8184078705,-829779.8200681056,2014,84,845.4737,361.3837,484.08
-862354.9572448852,-829789.5237471706,2014,84,846.764,362.674,484.08
-862365.9241031058,-829799.0909040443,2014,84,848.0401,364.6501,483.38
-862376.9842134726,-829808.7187801383,2014,84,849.337,367.367,481.97
-862388.1230936174,-829818.4224262912,2014,84,850.6375,368.6675,481.97
-862399.1687495571,-829828.0653320523,2014,84,850.7022,367.3122,483.39
-862410.1356639973,-829837.6324461926,2014,84,849.4847,366.0947,483.39
-862421.0238367522,-829847.1237688032,2014,84,849.533,367.563,481.97
-862432.1338065284,-829856.857476024,2014,84,850.8581,368.1881,482.67
-862443.0075229773,-829866.3638302131,2014,84,852.1759,366.6859,485.49
-862454.0387644317,-829876.0217360548,2014,84,853.5222,366.6322,486.89
-862465.0555353453,-829885.6946845191,2014,84,854.8802,367.9902,486.89
-862476.072319619,-829895.3676231359,2014,84,856.2507,369.3607,486.89
-862487.0103612983,-829904.9647711042,2014,84,857.6157,370.7257,486.89
-862498.0126874901,-829914.6527434849,2014,84,857.771,370.871,486.9
-862509.0937827732,-829924.4164871522,2014,84,856.6983,369.7883,486.9
-862520.0816499831,-829934.1194943952,2014,84,856.8678,369.9678,486.9
-862531.0695298756,-829943.8224925589,2014,84,858.2986,370.6986,487.6
-862541.8854245533,-829953.3889744902,2014,84,859.7208,370.7108,489.01
-862552.8588439417,-829963.1070091241,2014,84,859.931,370.211,489.72
-862563.832275675,-829972.8250350625,2014,84,858.8797,369.1697,489.72
-862574.7124774208,-829982.4823264683,2014,84,859.106,369.396,489.72
-862585.6569614243,-829992.2304451498,2014,84,860.5786,370.8686,489.72
-862596.3651875651,-830001.751214203,2014,84,862.0365,372.3265,489.72
-862607.4672078653,-830011.650878176,2014,84,862.2983,372.5783,489.72
-862618.3329701973,-830021.3231925621,2014,84,861.2626,371.5526,489.72
-862629.1842573142,-830031.0105547777,2014,84,861.4982,371.7882,489.72
-862640.114312372,-830040.77368997,2014,84,862.9838,372.5738,490.41
-862650.9511348713,-830050.4760932461,2014,84,864.468,372.648,491.83
-862661.9599691753,-830060.3149939986,2014,84,865.9697,373.4497,492.53
-862672.7968137113,-830070.0173827863,2014,84,867.45,374.23,493.22
-862683.6191815059,-830079.7348211114,2014,84,867.7005,375.8605,491.84
-862694.6135615754,-830089.5887566162,2014,84,866.6937,377.7037,488.99
-862705.421462761,-830099.3212382629,2014,84,866.9322,376.5122,490.43
-862716.243862287,-830109.038656294,2014,84,868.4279,375.8979,492.53
-862727.0517840534,-830118.7711250007,2014,84,869.9344,377.4044,492.53
-862738.017230343,-830128.6551479972,2014,84,871.4764,378.9464,492.53
-862748.8251726141,-830138.387603921,2014,84,871.7735,378.5435,493.22
-862759.7118823436,-830148.1958337702,2014,84,870.8396,376.1996,494.64
-862770.5053560854,-830157.9433351142,2014,84,871.1727,375.1327,496.04
-862781.2200823446,-830167.6150501833,2014,84,872.7668,375.3068,497.46
-862792.1710905541,-830177.5141000642,2014,84,874.4063,375.5463,498.86
-862802.8858364986,-830187.1858031491,2014,84,874.8039,375.2339,499.57
-862813.7581071847,-830197.0090607295,2014,84,873.9723,374.4123,499.56
-862824.7091453597,-830206.9080925031,2014,84,874.4311,374.1511,500.27
-862835.4094308416,-830216.5948369247,2014,84,876.1179,374.4379,501.68
-862846.1242159414,-830226.2665162431,2014,84,877.813,374.723,503.09
-862856.9820357953,-830236.1048096444,2014,84,878.2978,375.2078,503.09
-862867.6823498431,-830245.791537063,2014,84,877.4817,375.8117,501.67
-862878.7121950454,-830255.7663194317,2014,84,877.9809,377.0209,500.96
-862889.4125283135,-830265.4530354197,2014,84,879.6804,378.0204,501.66
-862900.1273620498,-830275.1246853609,2014,84,880.1433,377.7533,502.39
-862910.985230143,-830284.962950198,2014,84,879.3268,376.9568,502.36
-862921.8575992272,-830294.7861485598,2014,84,879.775,376.685,503.09
-862932.5579707549,-830304.4728417356,2014,84,881.4165,378.3365,503.08
-862943.4448512102,-830314.2809670578,2014,84,883.0502,380.5502,502.5
-862954.3172500773,-830324.1041473689,2014,84,884.657,382.157,502.5
-862965.0466347141,-830333.7606999802,2014,84,886.2046,383.0046,503.2
-862975.9335458063,-830343.5688063058,2014,84,887.7307,383.1107,504.62
-862986.8349595988,-830353.3618442627,2014,84,887.9906,383.3606,504.63
-862997.6576257644,-830363.0790954377,2014,84,886.8967,383.6867,503.21
-863008.5590607947,-830372.87211984,2014,84,887.0557,384.5457,502.51
-863019.4749993788,-830382.6500749236,2014,84,888.4143,385.9043,502.51
-863030.2334321112,-830392.2764629545,2014,84,889.7075,387.1975,502.51
-863041.2426442835,-830402.1151207542,2014,84,890.9721,388.4621,502.51
-863052.1731093641,-830411.8779910636,2014,84,892.1979,389.6879,502.51
-863062.9605622146,-830421.4742307643,2014,84,892.1269,389.6169,502.52
-863074.1418196511,-830431.4493619316,2014,84,892.012,388.802,503.22
-863084.9437896059,-830441.0305221598,2014,84,894.3953,389.7653,504.63
-863095.8245300855,-830450.6874539837,2014,84,896.7099,391.3799,505.33
-863106.9560530991,-830460.5566528704,2014,84,897.7859,393.8559,503.93
-863117.8368177058,-830470.2135679019,2014,84,898.8101,397.7201,501.09
-863128.8108477183,-830479.9311899771,2014,84,899.8275,400.1375,499.69
-863139.7206258982,-830489.5579590003,2014,84,899.5711,400.5811,498.99
-863150.7879346756,-830499.336278395,2014,84,898.0292,400.4592,497.57
-863161.7764971823,-830509.0388089877,2014,84,897.7624,400.8824,496.88
-863172.6863132474,-830518.6655508511,2014,84,898.6984,401.8184,496.88
-863183.7681557055,-830528.4287775382,2014,84,899.6333,402.7533,496.88
-863194.7712520603,-830538.1162151126,2014,84,900.5567,403.6767,496.88
-863205.6956021376,-830547.7278636524,2014,84,901.4556,405.2756,496.18
-863216.6054691628,-830557.354568756,2014,84,902.3437,407.5837,494.76
-863227.6873637182,-830567.1177577095,2014,84,903.2341,409.8641,493.36
-863238.6905119403,-830576.8051576549,2014,84,904.1135,412.8735,491.24
-863249.6149136533,-830586.4167686683,2014,84,904.9731,415.8531,489.12
-863260.6968474534,-830596.1799291576,2014,84,905.8369,417.4169,488.42
-863271.6067782921,-830605.8065882324,2014,84,906.6815,418.9515,487.73
-863282.688738085,-830615.569729939,2014,84,907.5306,424.7206,482.81
-863293.7707110175,-830625.3328621308,2014,84,908.3748,434.7748,473.6
-863304.6806801332,-830634.9594936393,2014,84,909.203,441.943,467.26
-863315.5906618213,-830644.5861161205,2014,84,910.0277,444.1577,465.86
-863326.6726736003,-830654.3492202611,2014,84,910.861,442.201,468.66
-863337.7402006947,-830664.1273829738,2014,84,911.6932,437.3432,474.35
-863348.6502204932,-830673.7539780801,2014,84,912.5144,435.3644,477.15
-863359.560252863,-830683.3805641567,2014,84,913.3367,432.6867,480.64
-863370.6423164575,-830693.1436309257,2014,84,914.1719,426.4219,487.75
-863381.7098946909,-830702.9217570341,2014,84,913.7604,423.2204,490.54
-863392.6199651716,-830712.5483157367,2014,84,912.0706,420.8506,491.22
-863403.5300482231,-830722.1748654105,2014,84,911.6644,416.8844,494.78
-863414.6121636353,-830731.9378948088,2014,84,912.5126,414.2326,498.28
-863425.5367712887,-830741.5493565685,2014,84,913.3529,412.2329,501.12
-863436.6189128632,-830751.3123669898,2014,84,914.2077,412.3877,501.82
-863447.5435464482,-830760.9238098783,2014,84,915.0529,414.6529,500.4
-863458.6257141866,-830770.6868013241,2014,84,915.9107,415.5107,500.4
-863469.6291343838,-830780.3740042981,2014,84,916.7569,414.9369,501.82
-863480.568306886,-830789.9703483001,2014,84,917.6013,415.0813,502.52
-863491.5074926321,-830799.5666825125,2014,84,918.4426,416.6226,501.82
-863502.7762354184,-830809.4510514647,2014,84,919.3017,418.9017,500.4
-863513.7154480565,-830819.0473657954,2014,84,920.1314,419.7414,500.4
-863524.654673935,-830828.6436703316,2014,84,919.7228,418.5928,501.13
-863535.6871749621,-830838.3006723294,2014,84,918.0145,417.6045,500.4
-863546.812951822,-830848.0183711207,2014,84,917.5868,417.8768,499.71
-863557.7667193135,-830857.5995737051,2014,84,918.3757,417.9657,500.41
-863568.7205003821,-830867.1807661157,2014,84,919.1522,416.6222,502.53
-863579.7675578503,-830876.8226547163,2014,84,919.9158,415.2658,504.65
-863590.8933907021,-830886.5403113409,2014,84,920.6753,415.3253,505.35
-863602.0192377139,-830896.2579572883,2014,84,921.4223,416.0723,505.35
-863613.0663374144,-830905.8998139795,2014,84,922.145,416.105,506.04
-863624.0346896176,-830915.4658815053,2014,84,922.8545,415.3845,507.47
-863635.0963197072,-830925.0926437186,2014,84,923.5513,415.3813,508.17
-863646.0646999641,-830934.6586899124,2014,84,924.2356,416.0656,508.17
-863657.2051202906,-830944.3612088026,2014,84,924.9179,416.0579,508.86
-863668.2522904479,-830954.0030120588,2014,84,925.5797,415.2897,510.29
-863679.3139776922,-830963.6297306509,2014,84,926.2315,414.5415,511.69
-863690.2969173978,-830973.1806598783,2014,84,926.8739,413.7639,513.11
-863701.5161572744,-830982.9589131597,2014,84,927.5161,413.7161,513.8
-863712.6566497387,-830992.6613770133,2014,84,928.1518,414.3518,513.8
-863723.7183946007,-831002.2880515346,2014,84,928.7731,414.9731,513.8
-863734.7013916712,-831011.8389368188,2014,84,929.3903,415.5903,513.8
-863745.777669277,-831021.4505141615,2014,84,930.0055,416.2055,513.8
-863756.7606950686,-831031.0013773447,2014,84,930.6208,416.1208,514.5
-863767.8370018596,-831040.6129321374,2014,84,931.2381,415.3181,515.92
-863778.8988187951,-831050.239551327,2014,84,931.8593,415.2393,516.62
-863790.0684220521,-831059.9117856282,2014,84,932.4945,415.8745,516.62
-863801.1447730338,-831069.523306223,2014,84,933.1285,416.5085,516.62
-863812.2211387227,-831079.1348154295,2014,84,933.7709,417.1509,516.62
-863823.2332616729,-831088.6554587153,2014,84,934.4233,417.0933,517.33
-863834.481687781,-831098.4034241057,2014,84,935.0973,417.0573,518.04
-863845.5083463233,-831107.9089669284,2014,84,935.7752,418.4552,517.32
-863856.5992772556,-831117.5053526671,2014,84,935.2273,418.5973,516.62
-863867.7047291372,-831127.0866492963,2014,84,933.4245,416.7945,516.63
-863878.7314333799,-831136.5921559673,2014,84,932.9083,416.2783,516.63
-863890.0089483592,-831146.3099061003,2014,84,933.659,417.729,515.93
-863901.0501898642,-831155.8003103728,2014,84,934.4192,419.9092,514.51
-863912.1702101667,-831165.366479852,2014,84,935.1985,421.3885,513.81
-863923.3047529226,-831174.9175584763,2014,84,935.9982,422.1882,513.81
-863934.3605483611,-831184.3928465543,2014,84,936.8188,423.7088,513.11
-863945.5738865724,-831194.0196769068,2014,84,937.6732,425.9732,511.69
-863956.7229847066,-831203.5556378249,2014,84,938.5362,426.8462,511.69
-863967.7933356458,-831213.0158079284,2014,84,939.42,425.61,513.81
-863978.9424664683,-831222.5517422312,2014,84,939.074,423.844,515.23
-863990.0128499536,-831232.0118857996,2014,84,937.4869,422.9769,514.52
-864001.1765213675,-831241.5327138233,2014,84,937.1978,423.3778,513.82
-864012.2614456306,-831250.9777508047,2014,84,938.1559,424.3359,513.82
-864023.5039143319,-831260.5743287185,2014,84,939.1429,425.3229,513.82
-864034.8396723017,-831270.2315898234,2014,84,940.147,426.327,513.82
-864045.9246467936,-831279.6765855006,2014,84,941.1516,427.3316,513.82
-864057.024146586,-831289.1064869047,2014,84,942.17,428.35,513.82
